"Id","SalePrice"
1461,117340.701317003
1462,157908.645202048
1463,181986.817777844
1464,185118.59864799
1465,204627.022256087
1466,173697.911615249
1467,172555.491876611
1468,165192.198448949
1469,189238.151193859
1470,126814.148948869
1471,178911.442908118
1472,95648.1345349953
1473,94515.2436839733
1474,152582.883712365
1475,133744.681386251
1476,374887.228197178
1477,265991.859289666
1478,300248.944746971
1479,303666.296561866
1480,479086.085389047
1481,341712.269559287
1482,210747.055363171
1483,170765.240663907
1484,174638.749272885
1485,183223.700367535
1486,193596.286616829
1487,339325.962511237
1488,243014.964484437
1489,203084.425524028
1490,226149.088383517
1491,188729.141507964
1492,94555.3348413602
1493,174751.590605028
1494,306319.7832161
1495,307626.104715324
1496,231834.669970199
1497,192787.158301767
1498,168447.963731613
1499,167062.761790596
1500,153662.539272131
1501,171255.504864388
1502,163701.85735752
1503,278666.325733087
1504,243252.921506803
1505,225235.829900655
1506,192167.691641429
1507,228530.532809917
1508,198079.496467752
1509,168705.567766522
1510,150472.496610299
1511,151423.944415647
1512,173489.225306537
1513,133636.827878823
1514,153490.513627612
1515,179774.127605155
1516,149475.423765703
1517,158162.180762382
1518,140214.605043557
1519,207659.730110492
1520,139321.848455251
1521,142046.710752182
1522,166942.011202162
1523,120029.315637353
1524,126950.667008085
1525,125868.15414723
1526,121683.279595272
1527,111412.0049667
1528,135690.138862551
1529,150797.819395422
1530,171058.918522621
1531,103333.581464328
1532,100998.00770478
1533,137001.900708539
1534,118044.753264898
1535,149363.132994161
1536,112224.669842125
1537,62818.2501027443
1538,156895.521480927
1539,202362.553704397
1540,87969.9722548827
1541,137777.946442699
1542,137529.418030845
1543,208491.332317111
1544,82226.0033922149
1545,110743.275947479
1546,126592.135461207
1547,136528.397646714
1548,133264.176213637
1549,110842.804346861
1550,139410.353017132
1551,118320.117649739
1552,123061.263970732
1553,149717.674959075
1554,113685.222532352
1555,178648.528360394
1556,90778.7489421695
1557,111286.370396672
1558,91902.8810992868
1559,87775.7057476811
1560,139904.139504883
1561,122018.665679844
1562,129779.719111726
1563,121930.957537806
1564,162295.482602046
1565,146281.663947869
1566,246094.888369586
1567,75225.7273883847
1568,239875.342276712
1569,130185.043782762
1570,135341.739852387
1571,123032.242061457
1572,144353.424796871
1573,234737.938014658
1574,111825.48639537
1575,220461.893771016
1576,204784.54534126
1577,188343.489696339
1578,150710.81218212
1579,144607.494913226
1580,192324.719561134
1581,153507.949816068
1582,134253.496166753
1583,313919.481656206
1584,225816.483966084
1585,146098.568406778
1586,69007.1404500875
1587,97320.3083516899
1588,150257.349350321
1589,91817.9128077761
1590,133356.176631459
1591,95073.8532744725
1592,120587.776369958
1593,127837.558685529
1594,126815.857538432
1595,113890.309267048
1596,239986.882998952
1597,196523.669361242
1598,214722.511038485
1599,180124.365047854
1600,181534.164016404
1601,63871.0093635932
1602,111041.997284213
1603,80831.8928814681
1604,274980.517983989
1605,225317.63643749
1606,168382.142359272
1607,171256.686648861
1608,206680.746121223
1609,188500.593159148
1610,152916.086216504
1611,140841.333199261
1612,161447.378162493
1613,153674.028027047
1614,121379.081729852
1615,87351.5244606893
1616,72948.9517594123
1617,89916.9665721545
1618,130477.726695506
1619,139697.505031428
1620,152988.951098419
1621,129674.281906874
1622,143839.673625193
1623,244101.16166188
1624,190312.930360662
1625,123395.88357204
1626,162596.285073446
1627,182845.32570872
1628,275926.317940613
1629,181468.276390776
1630,366262.329015373
1631,224652.041405832
1632,264658.669522329
1633,174353.164964795
1634,181082.1197394
1635,176382.960281984
1636,156664.750353775
1637,194276.735171833
1638,191692.702193146
1639,182961.842021409
1640,263299.547507018
1641,181605.255000738
1642,223488.991165269
1643,232896.406581352
1644,233298.845770777
1645,191694.466847791
1646,160726.747172176
1647,166235.623261224
1648,137309.329490228
1649,137426.022301529
1650,114991.69047655
1651,123581.79615346
1652,96757.8747114339
1653,96987.3496021381
1654,148485.577499001
1655,155465.899248315
1656,143899.366104514
1657,146750.280357213
1658,147473.302567139
1659,141701.107961039
1660,152084.491947891
1661,457472.122304615
1662,416146.650514557
1663,395322.825156352
1664,472145.812794976
1665,313824.385889362
1666,340620.517527035
1667,358188.025195407
1668,335414.254730031
1669,297770.63385202
1670,357780.519607063
1671,271852.884220851
1672,429466.773965086
1673,317651.422903452
1674,254122.811297445
1675,183012.014986331
1676,184340.496428837
1677,207719.522162985
1678,436844.120571748
1679,403252.828979187
1680,334581.626343926
1681,247735.619732874
1682,324771.383197444
1683,186044.674415645
1684,181167.894154514
1685,172274.083529215
1686,174644.23454567
1687,172331.580392219
1688,189809.242428041
1689,194425.76185374
1690,192992.187408434
1691,183418.73380228
1692,266055.796778211
1693,174839.795424744
1694,176979.011593814
1695,169110.191680249
1696,272404.036247141
1697,170678.814520918
1698,391442.798678489
1699,323997.685762898
1700,249180.109931949
1701,280919.451201703
1702,261556.943819253
1703,255768.726860879
1704,294336.69728262
1705,230962.729047253
1706,417722.675665348
1707,212787.577729498
1708,200463.698135635
1709,272021.709508754
1710,224227.804187951
1711,254945.417072486
1712,268654.504296296
1713,271536.974489464
1714,220125.156667904
1715,206127.573396856
1716,177133.021404655
1717,174985.570807588
1718,135519.427974526
1719,198530.933253852
1720,243475.553141221
1721,169284.75600907
1722,129529.412332043
1723,152400.752781218
1724,207665.983929865
1725,231343.775473594
1726,184829.718202569
1727,159471.028609283
1728,179133.32492666
1729,158732.292446957
1730,159378.658043391
1731,121416.18508797
1732,122310.00558522
1733,120496.622133387
1734,121123.887567302
1735,134785.811332212
1736,116434.989515727
1737,364857.791750863
1738,223165.261755541
1739,295364.869338757
1740,213732.048021288
1741,189065.848323494
1742,172132.902128138
1743,178922.562958284
1744,323293.509860306
1745,243769.935909556
1746,219316.593961191
1747,228083.182795929
1748,229197.089009399
1749,155416.55550666
1750,130197.814913865
1751,242923.298695538
1752,123323.3716993
1753,147202.727822474
1754,185406.888673483
1755,164370.375781589
1756,123045.003836683
1757,122932.870877795
1758,140835.393994812
1759,157651.026740569
1760,160656.31992017
1761,138933.211860375
1762,167539.547508281
1763,175372.690808748
1764,123478.828197138
1765,162569.204165202
1766,176337.846372515
1767,204011.525376059
1768,151001.828704947
1769,175456.137024446
1770,143039.373448081
1771,134203.645811809
1772,142016.013043604
1773,128374.605612303
1774,139077.084657566
1775,139878.083899036
1776,128610.935895418
1777,116062.891809049
1778,140939.188116181
1779,121950.261412827
1780,170358.120682711
1781,139321.848280201
1782,87014.9267759918
1783,129382.758794152
1784,100617.950954895
1785,119785.343653489
1786,144270.411074371
1787,157395.668363535
1788,56740.0538941552
1789,101836.591080091
1790,77081.6610629953
1791,165989.137323169
1792,152662.391877902
1793,126668.062384612
1794,145166.564838513
1795,136952.700592584
1796,131351.779091503
1797,113362.126381064
1798,128156.662737666
1799,110894.197768296
1800,132642.096216803
1801,131198.304796946
1802,140491.783317423
1803,145771.780126934
1804,142352.595122075
1805,137097.77104205
1806,118065.278909297
1807,130353.575730913
1808,121881.589404522
1809,116599.951020549
1810,138046.006903587
1811,97120.6116416857
1812,100065.312211252
1813,119576.222393647
1814,98149.7926788623
1815,53944.5448813566
1816,97482.6008997316
1817,107799.504630124
1818,145457.157585457
1819,121471.326012244
1820,64962.1885699283
1821,112261.020970192
1822,143931.832345317
1823,44751.9302798459
1824,140615.208107502
1825,129545.053959063
1826,110228.254352418
1827,109908.666339592
1828,134343.980738594
1829,116923.549002763
1830,131440.077847054
1831,160196.173467229
1832,82829.8468379096
1833,130308.861668995
1834,120150.939517584
1835,126173.890257255
1836,127430.863772483
1837,86374.2949349724
1838,121297.803766942
1839,88650.8774519153
1840,139463.92891832
1841,140060.06183017
1842,77501.9466325818
1843,131117.729200636
1844,133798.054618182
1845,137311.48101136
1846,153281.176769054
1847,179682.599314882
1848,55156.083488494
1849,108793.614228427
1850,121522.193063002
1851,148335.968479082
1852,128997.667680912
1853,133273.305043721
1854,171031.902537014
1855,146509.737796831
1856,216671.490895619
1857,158229.850900261
1858,135417.31388184
1859,125317.64936455
1860,148506.158774046
1861,124748.197990761
1862,296244.379741172
1863,285526.260838966
